Country Name,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
North America,"579,908,153,712.397","621,821,431,851.413","656,423,043,857.531","705,902,594,548.858","766,105,907,215.132","841,253,319,968.936","889,980,100,134.797","972,364,838,305.723","1,051,437,581,185.71","1,162,390,252,531.34","1,265,484,857,179.64","1,393,669,847,924.03","1,557,712,605,689.43","1,706,615,667,484.66","1,859,930,214,313.8","2,080,819,971,399.59","2,294,226,031,499.77","2,571,748,369,474.88","2,871,286,313,880.83","3,132,006,560,316.96","3,512,307,212,468.4","3,653,687,745,310.43","3,972,798,228,302.5","4,388,826,461,299.17","4,703,443,637,710.51","4,960,140,718,455.89","5,293,026,665,880.52","5,752,181,996,919.95","6,214,715,013,545.51","6,563,915,231,676.38","6,773,842,982,363.04","7,120,511,628,335.14","7,444,185,192,119.55","7,875,061,155,377.42","8,256,548,091,834.83","8,716,657,032,830.95","9,248,969,299,627.47","9,708,997,178,738.12","10,330,289,156,699.3","11,018,099,079,682.8",11344404036719,"11,718,799,179,188.4","12,382,259,767,452.4","13,273,710,802,521.9","14,234,028,121,475.7","15,141,925,145,644.8","15,910,260,777,447.9","16,229,088,365,546.9","15,761,284,017,751.6","16,541,084,496,217.8","17,317,139,659,888.9","18,071,497,675,311.4"
Namibia,,,,,,,,,,,,,,,,,,,,"2,168,627,165.41691","1,950,821,648.7275","1,803,252,393.58499","1,928,911,229.22738","1,625,456,905.84067","1,355,065,229.69498","1,527,331,131.24552","1,934,644,161.03208","2,128,466,758.3768","2,169,538,572.69908","2,350,307,670.25736","2,492,290,810.71881","2,837,643,688.65629","2,846,614,324.53643","3,251,944,750.45284","3,503,088,568.36826","3,491,458,687.83628","3,635,229,893.7672","3,398,703,726.78925","3,385,555,872.76121","3,908,598,123.34455","3,546,795,054.15585","3,361,241,961.35377","4,931,293,712.20614","6,606,970,842.65234","7,261,301,442.47414","7,978,676,469.77384","8,811,608,766.89852","8,829,927,125.40153","8,859,203,056.19983","11,065,912,279.3816","12,623,100,410.462","13,072,278,942.987"
New Caledonia,,,,,"159,594,493.548808","164,206,537.561675","180,036,768.87301","215,507,164.034258","263,108,834.536684","358,815,681.903216","413,634,335.270098","505,892,512.861927","542,294,864.812429","637,400,199.110489","816,647,865.83143","798,310,509.647433","837,616,756.533736","846,007,597.720396","1,047,225,130.24333","1,182,457,142.60648","972,563,810.230325","904,619,629.797272","823,832,940.450511","796,018,978.471302","854,823,821.723175","1,201,262,517.87644","1,488,113,532.28584","2,072,735,787.31779","2,185,072,798.33184","2,529,310,103.83608","2,653,781,596.46008","2,923,764,926.39718","3,070,161,471.04451","3,038,727,617.03902","3,628,440,274.67001","3,606,968,433.92682","3,291,489,840.57143","3,158,806,480.26107","3,056,999,988.09146","2,682,347,064.36419",,,,,,,,,,,,
Niger,"485,785,231.713044","531,736,599.816457","586,294,879.504551","582,816,396.020504","673,383,510.095222","702,296,079.776287","665,586,873.018023","641,214,226.887484","625,867,984.443567","649,916,621.165385","693,573,704.408339","742,779,659.566265","946,385,104.878","1,026,137,112.33736","1,048,690,931.70858","1,064,517,600.18421","1,291,458,043.57749","1,774,365,587.81533","2,109,277,663.26672","2,508,524,715.73836","2,170,893,417.83409","2,017,612,217.74231","1,803,099,561.09443","1,461,243,326.91098","1,440,581,653.25205","1,904,097,000.62257","2,233,006,102.03793","2,280,356,194.21274","2,179,567,110.98786","2,480,673,304.7284","2,327,986,143.14357","2,344,987,607.77592","1,606,581,743.71343","1,563,207,236.89667","1,880,803,264.16098","1,987,770,780.95847","1,845,599,695.91101","2,076,737,446.1998","2,018,193,598.24088","1,798,374,532.94855","1,945,327,545.88815","2,170,481,497.62212","2,731,416,281.32709","3,052,898,685.69525","3,405,134,555.29166","3,646,727,993.03698","4,291,363,546.82479","5,403,364,453.52777","5,397,121,962.02425","5,718,589,550.16349","6,411,842,066.31128","6,773,185,511.26727"
Nigeria,"4,467,287,731.99387","4,909,399,024.98991","5,165,590,041.59062","5,552,931,029.14443","5,874,422,511.54977","6,366,792,664.14672","5,203,135,937.28125","5,200,895,982.08036","6,634,187,316.25367","12,545,849,083.0183","9,181,769,911.50443","12,274,416,017.7976","15,162,871,287.1287","24,846,641,318.1242","27,778,934,624.6973","36,308,883,248.731","36,035,407,725.3219","36,527,862,208.7133","47,259,911,894.2731","64,201,788,076.6283","61,076,493,506.4935","51,397,461,685.8238","35,451,565,749.2355","28,500,815,241.471","28,873,977,228.1115","20,721,499,308.4371","24,093,203,444.564","23,272,161,396.8853","24,231,168,858.7187","30,757,075,595.3681","27,392,886,872.5547","29,300,921,687.0255","15,789,003,752.7594","18,086,400,535.5777","28,546,958,641.2735",34987951375,"35,822,342,617.6978",32004613750,"35,870,792,987.9432","46,385,996,027.4279","44,138,014,092.2627","59,116,868,249.8401","67,655,840,108.1547","87,845,403,978.2742","112,248,324,602.677","145,429,802,541.747","166,451,202,370.171","208,064,724,514.151","169,481,270,114.984","229,507,890,739.083","245,682,418,219.43","262,597,405,487.822"
Nicaragua,"244,144,236.65331","269,283,803.686825","297,324,163.095513","347,119,918.158577","564,290,020.387905","607,140,010.483016","657,140,010.7518","692,859,984.592478","750,000,002.903011","778,569,938.850714","828,569,953.494756","878,570,045.437846","1,092,900,014.80582","1,521,400,011.51419","1,581,599,958.61092","1,836,899,998.90966","2,226,999,873.71582","2,127,699,978.79397","1,567,599,981.70113","2,144,300,006.19137","2,474,700,227.03085","2,454,499,872.05091","2,753,100,057.78253","3,117,599,872.09613","2,683,699,935.3204","2,885,799,993.92179","3,851,200,117.73784","2,630,900,095.59203","1,013,199,986.94996","1,009,455,501.91378","1,488,804,123.71134",1792800000,"1,756,454,281.21082","3,863,185,116.02268","4,140,469,999.31337","4,308,351,905.18394","4,389,965,590.57432","4,635,267,225.97871","4,855,717,872.17377","5,107,329,009.66642","5,323,146,567.74198","5,224,213,018.8925","5,322,437,647.57853","5,795,568,202.50505","6,322,582,497.35619","6,786,294,613.48486","7,446,636,654.71995","8,254,342,299.67401","8,156,131,183.33235","8,586,295,846.08302","9,635,568,028.48791","10,507,356,837.651"
Netherlands,"13,493,833,739.9949","14,647,057,370.1418","15,891,241,386.291","18,699,380,731.3465","21,000,586,933.2041","22,867,203,317.4022","25,087,562,181.3218","27,817,605,743.2503","31,503,868,835.1853","35,352,164,120.0463","41,293,859,649.1228","50,674,951,936.2812","66,546,586,788.5858","80,814,001,147.6351","92,861,624,259.3238","101,123,520,586.764","117,656,460,447.158","144,373,599,511.102","166,428,649,895.639","180,770,339,170.916","152,038,329,064.735","146,800,363,126.186","142,137,286,696.008","133,307,005,494.505","133,245,090,233.546","186,059,543,083.288","226,987,597,911.227","242,608,986,509.087","239,298,555,544.009","294,871,112,186.857","303,365,157,944.366","336,214,285,714.286","327,495,253,915.52","351,190,216,733.261","418,969,256,107.604","417,980,392,156.863","386,533,770,047.436","402,648,300,377.694","411,456,424,461.965","385,074,626,865.672","400,654,138,702.461","437,807,265,198.57","538,312,641,083.521","609,889,925,685.869","638,470,626,274.685","677,691,901,432.745","782,566,743,038.276","870,811,147,324.862","796,333,367,137.001","772,090,789,473.684","832,009,722,222.222","770,555,412,702.494"
High income: nonOECD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,063,988,230,856.94","1,141,990,054,919.13","1,179,631,530,314.52","1,202,510,238,167.36","1,220,462,826,129.09","1,246,260,251,396.45","1,329,469,654,923.71","1,407,388,561,086.23","1,483,641,489,137.14","1,288,257,764,084.27","1,260,452,386,326.59","1,439,071,025,370.77","1,447,520,667,869.25","1,514,975,581,046.34","1,694,489,504,217.37","2,038,578,367,251.36","2,441,753,700,164.66","2,879,423,659,973.78","3,430,110,348,837.79","4,135,665,094,579.53","3,416,592,108,147.37","4,009,388,496,202.53","4,835,370,730,431.12","5,104,878,388,855.4"
Norway,"5,632,460,936.54576","6,066,976,682.67364","6,510,239,502.76489","7,159,202,706.48027","8,058,681,060.159","8,696,460,205.3397","9,514,496,703.39762","10,159,934,136.7838","11,063,065,083.4888","12,729,703,621.7783","14,476,253,915.1632","17,219,726,177.1045","22,341,912,657.3936","26,875,823,600.556","32,565,956,876.9251","35,575,735,361.4955","41,069,784,915.9388","46,015,298,628.4646","52,547,737,998.8547","63,714,366,699.0606","62,867,322,937.5381","61,850,635,264.952","60,779,973,685.6532","61,098,572,566.3175","64,257,200,018.6107","77,202,861,508.9185","92,447,792,207.7922","100,057,081,479.208","100,770,511,984.937","117,623,688,036.168","119,657,406,407.626","128,298,978,196.154","118,168,337,068.832","124,519,241,668.556","148,919,844,677.358","160,158,299,482.154","158,223,061,045.607","151,139,149,911.863","159,045,286,696.071","168,288,531,891.204","170,922,851,073.768","191,927,027,230.141","224,880,794,327.844","260,029,106,207.989","304,060,069,848.661","340,041,912,703.697","393,479,162,081.796","453,885,460,992.908","378,849,392,446.007","421,236,092,715.232","491,064,821,428.571","499,667,211,001.289"
Nepal,"531,959,569.277059","574,091,108.031214","496,948,970.352531","496,098,771.753086","735,267,082.668728","906,811,947.768912","841,974,025.374805","772,230,298.906609","788,641,968.987654","865,975,308.641975","882,765,470.024691","1,024,098,809.67901","972,103,604.37362","1,217,953,569.69292","1,575,789,286.09763","1,452,789,368.54141",1382400000,"1,604,162,505.80275","1,851,250,005.33333","1,945,916,586.66667","2,275,583,317.33333","2,395,425,212.07175","2,447,174,838.56563","2,581,215,829.86404","2,619,913,975.74955","2,850,780,936.93948","2,957,252,078.56053","3,487,009,700.10652","3,525,228,045.68948","3,627,559,252.20577","3,921,476,084.89072","3,401,211,581.29176","3,660,041,666.66667","4,066,775,510.20408","4,401,104,417.67068","4,521,580,381.47139","4,918,691,916.53516","4,856,255,044.39064","5,033,642,384.10596","5,494,252,207.90502","6,007,061,224.4898","6,050,875,806.66403","6,330,476,434.54937","7,273,933,992.74548","8,130,258,976.02985","9,043,715,355.8881","10,325,618,017.379","12,545,438,605.3959","12,854,834,975.299","16,010,389,261.745","19,123,129,346.3143","18,962,962,962.963"
New Zealand,"5,670,064,168.21773","6,077,496,267.76294","6,638,937,283.13963","7,274,144,350.81809","5,654,463,586.00366","5,863,733,230.97616","5,961,418,093.53003","5,180,597,620.64135","5,761,588,761.69421",,"7,879,284,306.98211","9,525,203,022.60574","12,739,265,194.1005","13,860,693,257.0325","12,778,469,708.6063","13,515,337,003.1177","15,319,844,741.7794","18,382,363,597.408","20,550,720,124.2112","23,039,660,509.5541","24,181,339,430.522","23,884,517,581.9374","24,037,218,138.8013","21,435,165,425.6974","24,417,184,618.9258","30,304,599,086.3963","40,005,040,897.5549","44,770,068,057.971","43,519,867,935.1364","45,043,399,187.2348","42,303,848,593.2928","41,210,013,983.4113","46,282,334,826.6136","54,765,288,308.1995","63,341,854,689.1605","69,445,176,841.9592","65,443,203,177.2048","55,606,924,101.2685","58,141,345,788.5723","51,981,385,895.5781","53,273,715,302.1932","65,999,637,537.5819","87,418,267,497.2517","102,983,802,756.303","113,834,420,633.803","110,304,429,415.584","135,291,901,176.471","130,672,262,112.676",118573727125,"143,246,762,589.928","162,634,645,669.291","167,347,054,533.668"
High income: OECD,"1,076,741,256,813.56","1,163,182,074,213.16","1,252,074,840,695.78","1,367,347,059,262.84","1,484,624,222,068.93","1,628,982,728,713.11","1,746,878,897,545.94","1,890,360,214,192.97","2,072,396,107,506.3","2,309,926,619,850.83","2,559,762,539,121.3","2,967,702,636,788.32","3,580,684,316,830.95","3,997,144,894,292.4","4,469,538,786,306.66","4,850,152,671,691.35","5,485,718,260,306.96","6,582,631,322,249.17","7,565,029,469,584.84","8,376,029,443,528.25","8,481,974,280,947.56","8,434,381,274,427.49","8,753,640,807,647.19","9,146,127,108,163.21","9,644,221,340,673.82","11,762,824,555,622.9","13,582,871,206,111.4","15,296,321,709,982.9","15,988,764,840,356.4",17928572692532,"18,933,100,825,105.4","20,333,054,959,794.9","20,500,661,756,990.9","21,973,561,723,083.4","24,279,477,426,562.1","24,396,083,987,735.2","23,961,157,084,973.7","24,087,513,795,563.5","25,315,467,995,036.6","25,757,096,752,943.5",25535445878029,26618278465992,29870429404630,"33,182,105,337,256.1","34,920,000,331,590.8",36743225157538,40080186466917,"42,347,919,795,681.3","39,851,480,208,275.2","41,526,276,752,344.3","44,679,940,344,450.8","44,685,204,702,478.9"
OECD members,"1,101,194,794,960.46","1,189,809,712,921.91","1,282,194,215,506.86","1,401,851,859,279.03","1,521,923,771,182.32","1,671,470,392,510.05","1,793,538,595,712.02","1,942,165,435,241.6","2,129,943,615,298.9","2,367,772,015,558.15","2,620,808,332,809.47","3,039,906,728,157.89","3,669,912,969,792.24","4,114,153,769,327.45","4,613,244,739,220.7","5,003,205,862,203.63","5,640,008,824,847.09","6,766,372,691,913.84","7,808,302,600,605.82","8,661,962,247,470.23","8,827,072,546,003.23","8,696,131,656,471.68","8,985,125,360,638.64","9,402,192,975,265.33","9,916,659,456,027.28","11,991,544,759,291.6","13,836,145,775,470.6","15,598,639,841,415.1","16,347,931,266,494.8","18,375,019,650,353.8","19,432,711,846,206.1","20,893,782,434,260.5","21,230,691,781,393.7",22680764379423,24841794829488,"25,025,267,751,132.1","24,683,754,063,109.8",24912732569794,"26,200,164,639,226.2","26,762,227,488,676.8","26,517,633,684,501.9","27,667,680,210,929.6","30,979,138,055,906.4","34,450,998,113,435.6","36,383,516,967,582.4","38,352,908,258,297.5","41,906,902,699,835.3","44,331,561,506,763.1","41,488,020,379,697.9","43,432,293,266,378.9","46,752,053,784,982.8",46777297862832
Oman,"45,634,493.2717119","56,273,199.1375344","59,912,759.280758","61,872,522.4348015","63,279,972.0888261","67,759,970.1128138","107,151,836.815318","188,879,842.386377","239,999,799.728561","256,319,786.110103","301,014,924.480931","366,883,549.257472","483,066,990.449516","1,645,917,657.25951","2,096,699,074.4138","2,560,220,086.03516","2,741,169,984.67582","2,740,301,333.85024","3,733,352,666.9706","5,981,760,088.6734","7,259,120,021.71803","7,554,719,229.45067","7,932,541,574.24549","8,821,443,172.07308","10,005,645,467.1275","7,324,167,383.94241","7,811,183,251.52225","8,386,215,932.36043","9,372,171,727.04421","11,685,045,607.8469","11,341,482,538.7575","12,452,275,788.2837","12,493,108,040.8886","12,918,855,771.2386","13,802,600,904.5003","15,277,763,467.7569","15,837,451,381.2412","14,085,373,242.7094","15,710,148,340.0807","19,867,880,550.2714","19,949,284,974.8547","20,049,414,986.065","21,542,262,852.4551","24,673,602,279.5173","30,905,071,770.5812","36,803,641,389.0006","41,901,170,688.8693","60,566,970,579.2556","46,866,060,195.7311","58,813,004,375.26","69,971,912,137.5133",
Other small states,,,,,,,,,,,,,,,,,,,,"11,576,420,181.7464","10,974,574,591.7481","10,256,278,543.2604","10,406,956,484.6017","10,144,282,110.0048","9,413,927,181.56126","10,698,142,668.5187","12,611,761,574.0043","14,766,668,010.5961","15,818,018,009.2402","20,037,217,848.0795","20,508,372,573.6215","22,142,221,369.4063","21,105,229,499.2369","21,900,687,424.433","24,733,473,551.1439","26,124,031,519.8747","26,344,920,167.7308","24,844,321,617.5249","26,460,935,007.9224","28,478,003,539.9776","28,129,354,982.6791","28,898,511,036.0483","37,190,604,754.328","46,429,560,062.8301","53,275,589,171.1921","56,667,850,905.7417","66,529,274,863.1027","80,052,610,005.0539","69,206,412,654.6884","82,176,033,157.6998","97,753,616,908.0927","96,785,564,891.1552"
Pakistan,"4,054,599,105.36005","4,233,095,505.40624","4,540,529,028.7576","5,130,407,637.42946","5,884,712,000.44842","6,466,610,634.46042","7,403,821,779.6402","8,090,088,418.53273","8,632,927,108.67199","10,027,088,676.7101","10,602,058,000.4704","9,309,109,504.48076","6,324,884,160.17501","8,773,030,763.9036","11,340,000,682.6128","13,338,485,498.2049","15,126,060,232.1348","17,820,101,315.3363","19,707,980,059.5957","23,689,697,675.6467","28,100,606,600.3566","30,725,972,227.8188","28,691,890,864.9248","31,151,825,048.1397","31,144,920,866.5131","31,899,072,715.3606","33,351,526,336.2521","38,472,741,071.3218","40,171,021,119.7757","40,010,425,587.1428","45,451,961,233.9905","48,635,242,274.1567","51,478,354,558.3299","51,894,795,657.7709","60,636,071,684.1918","63,320,170,084.4076","62,433,340,468.0228","62,191,955,814.3478","62,973,855,718.8874","73,952,374,969.7995","72,309,738,921.3329","72,306,820,396.2325","83,244,801,092.7096","97,977,766,197.6724","109,502,102,510.883","137,264,061,106.043","152,385,716,311.916","170,077,814,106.305","168,152,775,283.032","177,406,854,514.885","213,853,864,893.914","225,143,266,331.151"
Panama,463700032,504800032,559500032,600800000,659900032,719000000,800700032,861400000,945400000,1016300032,1146700032,1260000000,1441200000,1647100032,1844800000,1959299968,2077400064,2463000064,2819099904,3810300000,4312700000,4764700000,4891900000,5106300000,5402000000,5613700000,5638300000,4874500000,4887500000,5313200000,5842300000,6641400000,7252700000,7733900000,7906100000,9322100000,10084000000,10932500000,11456300000,11620500000,11807500000,12272400000,12933200000,14179300000,15464700000,17137000000,19793700000,23001600000,24162900000,26589600000,31315800000,36252500000
